flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
39,"[-0.224878129980094, -0.20597264288146122, -0.03364194224919148, 0.1383696052707535, 0.10586587299724382, 0.38288312468679386, 0.22059281320011193, -0.32002574232729447, -0.04651421950519413, 0.1642152063954935, 0.043518441346827585, 0.261845610460518, 0.25383168499065245, 0.032935396048275015, -0.19408076471239022, -0.16277278183225063, 0.007364970214113052, -0.0413461040832087, 0.3627199736530512, 0.06440613504690407, 0.18048449039264924, 0.07446176722367193, 0.023206407666258422, 0.26145492406044146, 0.1835109454911669, 0.07627048509364076, -0.17847912359605933, -0.05098112097961118, -0.05076557880965965, 0.09236584794178299]",118.54979302832636,168.9191775311049,0.0003115350000371109,0.0012444519998098258,2.1757000467914622e-05
40,"[-0.224878129980094, -0.20597264288146122, -0.03364194224919148, 0.1383696052707535, 0.10586587299724382, 0.38288312468679386, 0.22059281320011193, -0.32002574232729447, -0.04651421950519413, 0.1642152063954935, 0.043518441346827585, 0.261845610460518, 0.25383168499065245, 0.032935396048275015, -0.19408076471239022, -0.16277278183225063, 0.007364970214113052, -0.0413461040832087, 0.3627199736530512, 0.06440613504690407, 0.18048449039264924, 0.07446176722367193, 0.023206407666258422, 0.26145492406044146, 0.1835109454911669, 0.07627048509364076, -0.17847912359605933, -0.05098112097961118, -0.05076557880965965, 0.09236584794178299]",118.54979302832636,167.47295799377758,0.0004304270005377475,0.001441166000404337,2.2644999262411147e-05
41,"[0.33904621899734966, -0.3206710786303443, -0.053685211198093885, 0.1103773849830201, 0.07154646666723125, 0.36661844891524753, 0.032245135358074384, -0.04349807678565609, -0.07166525850549738, 0.13298479531672494, -0.03265276439137677, 0.18980330869191397, 0.31912387746289617, -0.07506576606553322, -0.16723480495730209, 0.008027353367499934, 0.06513509562812872, 0.15250924333967553, 0.329845096392392, 0.0211464020600938, 0.23425315446616055, 0.020900006773261343, -0.012002560379854449, -0.02291835256978303, 0.1399404295329082, 0.12108067839291423, -0.17519171837851907, -0.05937956302338058, -0.15318830661114657, 0.21705824939715843]",116.36190698580272,163.5035386294316,0.000437854999290721,0.0013703559998248238,2.393000067968387e-05
42,"[0.33904621899734966, -0.3206710786303443, -0.053685211198093885, 0.1103773849830201, 0.07154646666723125, 0.36661844891524753, 0.032245135358074384, -0.04349807678565609, -0.07166525850549738, 0.13298479531672494, -0.03265276439137677, 0.18980330869191397, 0.31912387746289617, -0.07506576606553322, -0.16723480495730209, 0.008027353367499934, 0.06513509562812872, 0.15250924333967553, 0.329845096392392, 0.0211464020600938, 0.23425315446616055, 0.020900006773261343, -0.012002560379854449, -0.02291835256978303, 0.1399404295329082, 0.12108067839291423, -0.17519171837851907, -0.05937956302338058, -0.15318830661114657, 0.21705824939715843]",116.36190698580272,163.31194583022943,0.00030995399993116735,0.0014075589997446514,2.2882999473949894e-05
43,"[0.33904621899734966, -0.3206710786303443, -0.053685211198093885, 0.1103773849830201, 0.07154646666723125, 0.36661844891524753, 0.032245135358074384, -0.04349807678565609, -0.07166525850549738, 0.13298479531672494, -0.03265276439137677, 0.18980330869191397, 0.31912387746289617, -0.07506576606553322, -0.16723480495730209, 0.008027353367499934, 0.06513509562812872, 0.15250924333967553, 0.329845096392392, 0.0211464020600938, 0.23425315446616055, 0.020900006773261343, -0.012002560379854449, -0.02291835256978303, 0.1399404295329082, 0.12108067839291423, -0.17519171837851907, -0.05937956302338058, -0.15318830661114657, 0.21705824939715843]",116.36190698580272,158.6085346513254,0.000321968000207562,0.0013987980000820244,2.5457000447204337e-05
44,"[0.33904621899734966, -0.3206710786303443, -0.053685211198093885, 0.1103773849830201, 0.07154646666723125, 0.36661844891524753, 0.032245135358074384, -0.04349807678565609, -0.07166525850549738, 0.13298479531672494, -0.03265276439137677, 0.18980330869191397, 0.31912387746289617, -0.07506576606553322, -0.16723480495730209, 0.008027353367499934, 0.06513509562812872, 0.15250924333967553, 0.329845096392392, 0.0211464020600938, 0.23425315446616055, 0.020900006773261343, -0.012002560379854449, -0.02291835256978303, 0.1399404295329082, 0.12108067839291423, -0.17519171837851907, -0.05937956302338058, -0.15318830661114657, 0.21705824939715843]",116.36190698580272,155.4817010146859,0.000298308999845176,0.0015438769996762858,2.444200072204694e-05
45,"[0.33904621899734966, -0.3206710786303443, -0.053685211198093885, 0.1103773849830201, 0.07154646666723125, 0.36661844891524753, 0.032245135358074384, -0.04349807678565609, -0.07166525850549738, 0.13298479531672494, -0.03265276439137677, 0.18980330869191397, 0.31912387746289617, -0.07506576606553322, -0.16723480495730209, 0.008027353367499934, 0.06513509562812872, 0.15250924333967553, 0.329845096392392, 0.0211464020600938, 0.23425315446616055, 0.020900006773261343, -0.012002560379854449, -0.02291835256978303, 0.1399404295329082, 0.12108067839291423, -0.17519171837851907, -0.05937956302338058, -0.15318830661114657, 0.21705824939715843]",116.36190698580272,151.4430319079088,0.0003017979997821385,0.0013566460002039094,2.425599996058736e-05
46,"[-0.04611123617975009, -0.34141947770240494, -0.12440556243620733, 0.15439372371834206, 0.18072684775070424, 0.017255011339457282, -0.04147662933634161, -0.08566019194737601, -0.025249695543874476, 0.14943886773362414, -0.025649717973744213, 0.2269340718165355, 0.2636899649727323, -0.15009558376101015, 0.24419451940093692, 0.02621209596449106, 0.02847815448610498, -0.026600829945676224, 0.3345792524363235, 0.010186810440132489, 0.08260466349751552, 0.005107899018212403, 0.018594192647216602, -0.12477222504544297, 0.2084300814228509, 0.06581929635141605, 0.05758191390147979, 0.07137498464020137, -0.1842497494577218, 0.45117105830222326]",112.82316018552459,145.97120561263353,0.00029721000009885756,0.0012103999997634673,2.307599970663432e-05
47,"[-0.04611123617975009, -0.34141947770240494, -0.12440556243620733, 0.15439372371834206, 0.18072684775070424, 0.017255011339457282, -0.04147662933634161, -0.08566019194737601, -0.025249695543874476, 0.14943886773362414, -0.025649717973744213, 0.2269340718165355, 0.2636899649727323, -0.15009558376101015, 0.24419451940093692, 0.02621209596449106, 0.02847815448610498, -0.026600829945676224, 0.3345792524363235, 0.010186810440132489, 0.08260466349751552, 0.005107899018212403, 0.018594192647216602, -0.12477222504544297, 0.2084300814228509, 0.06581929635141605, 0.05758191390147979, 0.07137498464020137, -0.1842497494577218, 0.45117105830222326]",112.82316018552459,145.97120561263353,0.00029767399973934516,0.0016080479999800446,1.86120005309931e-05
48,"[-0.04611123617975009, -0.34141947770240494, -0.12440556243620733, 0.15439372371834206, 0.18072684775070424, 0.017255011339457282, -0.04147662933634161, -0.08566019194737601, -0.025249695543874476, 0.14943886773362414, -0.025649717973744213, 0.2269340718165355, 0.2636899649727323, -0.15009558376101015, 0.24419451940093692, 0.02621209596449106, 0.02847815448610498, -0.026600829945676224, 0.3345792524363235, 0.010186810440132489, 0.08260466349751552, 0.005107899018212403, 0.018594192647216602, -0.12477222504544297, 0.2084300814228509, 0.06581929635141605, 0.05758191390147979, 0.07137498464020137, -0.1842497494577218, 0.45117105830222326]",112.82316018552459,142.94983676605182,0.00029527100014092866,0.0012929189997521462,2.0778000362042803e-05
49,"[0.06275772714475406, -0.23412035627479955, -0.23868054907150804, 0.29164700697490137, 0.1601616450314547, 0.33875658022123184, 0.023973001360872728, -0.20995355038930086, 0.12063639452137094, 0.04152252684433366, 0.39266901318644176, 0.3119456845111867, 0.23228615190318702, 0.06323363551435768, 0.08536850302787657, 0.05883411934137266, 0.19594499823576356, 0.03346671141673213, 0.08220517690128043, -0.09820007863647823, 0.07292412692739245, 0.03207513380778791, -0.028188369536182423, 0.0365417677994862, -0.19263880487567334, 0.2493835002625054, -0.1976154801772279, 0.013854428021592556, -0.26283645061217825, 0.15570211582772453]",112.6228217613117,140.7453212195382,0.0003073480002058204,0.0015836399998079287,2.1271999685268383e-05
50,"[0.06275772714475406, -0.23412035627479955, -0.23868054907150804, 0.29164700697490137, 0.1601616450314547, 0.33875658022123184, 0.023973001360872728, -0.20995355038930086, 0.12063639452137094, 0.04152252684433366, 0.39266901318644176, 0.3119456845111867, 0.23228615190318702, 0.06323363551435768, 0.08536850302787657, 0.05883411934137266, 0.19594499823576356, 0.03346671141673213, 0.08220517690128043, -0.09820007863647823, 0.07292412692739245, 0.03207513380778791, -0.028188369536182423, 0.0365417677994862, -0.19263880487567334, 0.2493835002625054, -0.1976154801772279, 0.013854428021592556, -0.26283645061217825, 0.15570211582772453]",112.6228217613117,139.719961365145,0.00031519200001639547,0.001247095000508125,1.909100046759704e-05
51,"[0.06275772714475406, -0.23412035627479955, -0.23868054907150804, 0.29164700697490137, 0.1601616450314547, 0.33875658022123184, 0.023973001360872728, -0.20995355038930086, 0.12063639452137094, 0.04152252684433366, 0.39266901318644176, 0.3119456845111867, 0.23228615190318702, 0.06323363551435768, 0.08536850302787657, 0.05883411934137266, 0.19594499823576356, 0.03346671141673213, 0.08220517690128043, -0.09820007863647823, 0.07292412692739245, 0.03207513380778791, -0.028188369536182423, 0.0365417677994862, -0.19263880487567334, 0.2493835002625054, -0.1976154801772279, 0.013854428021592556, -0.26283645061217825, 0.15570211582772453]",112.6228217613117,139.1032328907935,0.0002978429993163445,0.0016281520001939498,2.160500025638612e-05
52,"[0.08736939449349156, -0.05908894846587637, -0.17150735980139797, -0.006436583837324927, 0.30774035288245194, 0.4435224234187986, 0.30065139638267374, 0.14089871525056044, 0.07337370508144384, 0.07202077214906098, -0.12763751023947167, 0.2964679099476706, 0.08068979850268466, -0.11016722949158114, 0.2804144418763932, 0.0910999482870459, 0.20706384574554362, -0.061886833336200875, -0.13222894619447945, 0.08533607306456337, 0.04354002696583588, 0.05952142703281997, -0.02660731482551451, -0.22817591473845691, 0.16369626405401072, 0.19252874169567147, 0.0019662055062388273, 0.008355971958581211, -0.24852995327050417, 0.1779056308667714]",96.72604109863344,135.34733159993334,0.0004096769998795935,0.0014222549998521572,2.616300025692908e-05
53,"[0.08736939449349156, -0.05908894846587637, -0.17150735980139797, -0.006436583837324927, 0.30774035288245194, 0.4435224234187986, 0.30065139638267374, 0.14089871525056044, 0.07337370508144384, 0.07202077214906098, -0.12763751023947167, 0.2964679099476706, 0.08068979850268466, -0.11016722949158114, 0.2804144418763932, 0.0910999482870459, 0.20706384574554362, -0.061886833336200875, -0.13222894619447945, 0.08533607306456337, 0.04354002696583588, 0.05952142703281997, -0.02660731482551451, -0.22817591473845691, 0.16369626405401072, 0.19252874169567147, 0.0019662055062388273, 0.008355971958581211, -0.24852995327050417, 0.1779056308667714]",96.72604109863344,133.69485768750476,0.0004318020000937395,0.0010411160001240205,2.1593000383290928e-05
54,"[0.09097754874516875, -0.20037355544878854, -0.11350855897754708, 0.13311947982994052, 0.13305640891804082, 0.19074121268269675, 0.3514136522624192, 0.007396427672928224, 0.07804227740043475, 0.06579400547834931, -0.14536563892472645, 0.27799847312564624, 0.15890699527375607, -0.10311751917304071, 0.19406439658285454, -0.08937978539390981, 0.20221546315441405, -0.09370539887612905, -0.2650178325023003, 0.2100712601559049, 0.002387977889199089, 0.03697378433424059, 0.07298907597522605, -0.059720728598424644, -0.05189465506663826, 0.2278778513722113, -0.010203087172687857, 0.0019403334583651954, -0.20469891784010638, 0.1797949739934333]",96.51284581376139,132.1230607878054,0.00041306799994345056,0.0012771320007232134,2.3355000848823693e-05
55,"[0.07764950789982028, 0.04022719554225668, -0.19467119162971083, 0.07244864416832225, -0.23320926166028713, 0.1911001416225343, 0.0919571192905646, -0.1342795350038103, -0.06273427293981731, -0.1964909077492238, 0.29442940974303466, 0.17271204998277265, 0.10936450113662344, -0.10154462235487588, -0.1146387862498437, -0.07480131060244999, 0.14309451092253533, -0.06254234567639069, -0.033628991117059304, 0.1644335043227682, 0.02096954826138296, 0.054392104199070916, 0.0663545395700296, 0.20842175195492973, -0.2694931442006061, 0.1957527182674978, -0.15203915494283896, -0.18070936993350217, -0.1803927613684666, -0.12281582240542174]",96.3316117012709,128.670307972422,0.0004236860004311893,0.0011840049992315471,2.3456000235455576e-05
56,"[0.008206218122886313, 0.07750815988482077, -0.2102812202578557, 0.06021615620303006, -0.0179035899545269, 0.20400356136359413, 0.15970998883374218, -0.15870816527007056, -0.27657308619357857, -0.03288522482497441, 0.19383111611548476, 0.14513454877109358, 0.11338201434646036, -0.12077445705657185, -0.02910773216894255, -0.2233762998883694, 0.07881143614030844, -0.05859581382387023, -0.00957887030228638, 0.18916369482502082, 0.08717940988668935, 0.032862275534487555, 0.05134001717303442, 0.17290806607124842, -0.22981607246804983, 0.11187635043320403, -0.13070912222898556, -0.1342437483217147, -0.07875202792343332, -0.1553867984257021]",89.48038832734652,127.45596670329637,0.0004170219999650726,0.0012566800005515688,2.247300017188536e-05
57,"[0.008206218122886313, 0.07750815988482077, -0.2102812202578557, 0.06021615620303006, -0.0179035899545269, 0.20400356136359413, 0.15970998883374218, -0.15870816527007056, -0.27657308619357857, -0.03288522482497441, 0.19383111611548476, 0.14513454877109358, 0.11338201434646036, -0.12077445705657185, -0.02910773216894255, -0.2233762998883694, 0.07881143614030844, -0.05859581382387023, -0.00957887030228638, 0.18916369482502082, 0.08717940988668935, 0.032862275534487555, 0.05134001717303442, 0.17290806607124842, -0.22981607246804983, 0.11187635043320403, -0.13070912222898556, -0.1342437483217147, -0.07875202792343332, -0.1553867984257021]",89.48038832734652,127.03408060095744,0.00030227099978219485,0.0013257840000733268,1.901300038298359e-05
58,"[0.008206218122886313, 0.07750815988482077, -0.2102812202578557, 0.06021615620303006, -0.0179035899545269, 0.20400356136359413, 0.15970998883374218, -0.15870816527007056, -0.27657308619357857, -0.03288522482497441, 0.19383111611548476, 0.14513454877109358, 0.11338201434646036, -0.12077445705657185, -0.02910773216894255, -0.2233762998883694, 0.07881143614030844, -0.05859581382387023, -0.00957887030228638, 0.18916369482502082, 0.08717940988668935, 0.032862275534487555, 0.05134001717303442, 0.17290806607124842, -0.22981607246804983, 0.11187635043320403, -0.13070912222898556, -0.1342437483217147, -0.07875202792343332, -0.1553867984257021]",89.48038832734652,125.56646004866883,0.0004385860002003028,0.001227658999596315,2.112299989676103e-05
59,"[0.008206218122886313, 0.07750815988482077, -0.2102812202578557, 0.06021615620303006, -0.0179035899545269, 0.20400356136359413, 0.15970998883374218, -0.15870816527007056, -0.27657308619357857, -0.03288522482497441, 0.19383111611548476, 0.14513454877109358, 0.11338201434646036, -0.12077445705657185, -0.02910773216894255, -0.2233762998883694, 0.07881143614030844, -0.05859581382387023, -0.00957887030228638, 0.18916369482502082, 0.08717940988668935, 0.032862275534487555, 0.05134001717303442, 0.17290806607124842, -0.22981607246804983, 0.11187635043320403, -0.13070912222898556, -0.1342437483217147, -0.07875202792343332, -0.1553867984257021]",89.48038832734652,123.11067226328412,0.0002997250003318186,0.0012482809997891309,2.2621999960392714e-05
60,"[0.008206218122886313, 0.07750815988482077, -0.2102812202578557, 0.06021615620303006, -0.0179035899545269, 0.20400356136359413, 0.15970998883374218, -0.15870816527007056, -0.27657308619357857, -0.03288522482497441, 0.19383111611548476, 0.14513454877109358, 0.11338201434646036, -0.12077445705657185, -0.02910773216894255, -0.2233762998883694, 0.07881143614030844, -0.05859581382387023, -0.00957887030228638, 0.18916369482502082, 0.08717940988668935, 0.032862275534487555, 0.05134001717303442, 0.17290806607124842, -0.22981607246804983, 0.11187635043320403, -0.13070912222898556, -0.1342437483217147, -0.07875202792343332, -0.1553867984257021]",89.48038832734652,121.35910462219512,0.000301293000120495,0.0014599859996451414,2.0346000383142382e-05
